452.2,"Construcción, reforma y reparación de edificios no residenciales",,,
452.20,"Construcción, reforma y reparación de edificios no residenciales",5000p,4520p,45100 p
"","(Incluye construcción, reforma y reparación de restaurantes, bares, campamentos, bancos, oficinas,galeríascomerciales,estacionesdeservicio,edificiosparatráficoycomunicaciones,garajes,edificios industriales y depósitos, escuelas, etc.)",,,
452.3,"Construcción,reformayreparacióndeobrasdeinfraestructuradetransporteexceptolosedificiospara tráfico y comunicaciones, estaciones, terminales y edificios asociados",,,
452.31,"Construcción, reforma y reparación de obras hidráulicas",5000p,4520p,45100 p
"","( Incluye obras fluviales y canales, acueductos, diques, etc.)",,,
452.39,"Construcción,reformayreparacióndeobrasdeinfraestructuradetransporten.c.p.exceptolosedificios para tráfico y comunicaciones, estaciones, terminales y edificios asociados",5000p,4520p,45100 p
"","(Incluyelaconstrucción,reformay reparacióndecalles,autopistas,carreteras,puentes,túneles,vías férreas y pistas de aterrizaje, la señalización mediante pintura, etc.)",,,
452.4,"Construcción, reforma y reparación de redes de electricidad, de gas, de agua, de telecomunicaciones yde otros servicios",,,
452.40,"Construcción, reforma y reparación de redes de electricidad, de gas, de agua, de telecomunicaciones yde otros servicios",5000p,4520p,45100 p
"","(Incluyelaconstrucción,reformayreparaciónderedesdeelectricidad,degas,deagua,detelecomunicaciones, etc.)",,,
452.5,Actividades especializadas de construcción,,,
452.51,Perforación de pozos de agua,5000p,4520p,45100 p
452.52,"Actividades de hincado de pilotes, cimentación y otros trabajos de hormigón armado",5000p,4520p,45100 p
452.59,Actividades especializadas de construcción n.c.p.,5000p,4520p,45100 p
"","(Incluyeelalquiler,montajeydesmantelamientodeandamios,laconstruccióndechimeneasyhornos industriales, el acorazamiento de cajas fuertes y cámaras frigoríficas,  etc.)",,,
"",(No incluye el alquiler de andamios sin montaje ni desmantelamiento - subclase 7122.0),,,
452.9,Obras de ingeniería civil n.c.p.,,,
452.90,Obras de ingeniería civil n.c.p.,5000p,4520p,45100 p
"","(Incluye los trabajos generales de construcción para la minería y la industria,  de centrales eléctricasy nucleares, excavaciones de sepulturas, etc.)",,,
453,Instalaciones para edificios y obras de ingeniería civil,,,
453.1,"Ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas",,,
453.11,"Instalación de ascensores, montacargas y  escaleras mecánicas",5000p,4530p,45200 p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
"",,95129p,,
453.12,"Instalación de sistemas de iluminación, control y señalización eléctrica para el transporte",5000p,4530p,45200 p
"",,95129p,,
453.19,Ejecución y mantenimiento de instalaciones eléctricas y electrónicas n.c.p.,5000p,4530p,45200 p
"","(Incluyelainstalacióndeantenas,pararrayos,sistemasdealarmascontraincendiosyrobos,sistemas de telecomunicación, etc.)",95129p,,
453.2,"Aislamiento térmico, acústico, hídrico y antivibratorio",,,
453.20,"Aislamiento térmico, acústico, hídrico y antivibratorio",5000p,4530p,45200 p
453.3,"Instalaciones de gas, agua, sanitarios y de climatización, con sus artefactos conexos",,,
453.30,"Instalaciones de gas, agua, sanitarios y de climatización, con sus artefactos conexos",5000p,4530p,45200 p
"","(Incluye la instalación de compactadores, calderas, sistemas de calefacción central, etc.)",,,
453.9,Instalaciones para edificios y obras de ingeniería civil n.c.p.,,,
453.90,Instalaciones para edificios y obras de ingeniería civil n.c.p.,5000p,4530p,45200 p
454,Terminación de edificios y obras de ingeniería civil,,,
454.1,"Instalaciones de carpintería, herrería de obra y artística",,,
454.10,"Instalaciones de carpintería, herrería de obra y artística",5000p,4540p,45200 p
"","(Incluye instalación de puertas y ventanas, carpintería metálica y no metálica, etc.)",,,
454.2,Terminación y revestimiento de paredes y pisos,,,
454.20,Terminación y revestimiento de paredes y pisos,5000p,4540p,45200 p
"","(Incluye los trabajos de yesería, el salpicré, el pulido de pisos y la colocación de revestimientos decerámicas, de piedra tallada, de suelos flexibles, parquet, baldosas, empapelados, etc.)",,,
454.3,Colocación de cristales en obra,,,
454.30,Colocación de cristales en obra,5000p,4540p,45200 p
"","(Incluye la instalación y revestimiento de vidrio, espejos y otros artículos de vidrio, etc.)",,,
454.4,Pintura y trabajos de decoración,,,
454.40,Pintura y trabajos de decoración,5000p,4540p,45200 p
454.9,Terminación de edificios y obras de ingeniería civil n.c.p.,,,
454.90,Terminación de edificios y obras de ingeniería civil n.c.p.,5000p,4540p,45200 p
"","(Incluye trabajos de ornamentación, limpieza exterior de edificios con vapor, chorro de arena u otrosmétodos, etc.)",,,
455,Alquiler de equipo de construcción o demolición dotado de operarios,,,
4550,Alquiler de equipo de construcción o demolición dotado de operarios,,,
4550.0,Alquiler de equipo de construcción o demolición dotado de operarios,5000p,4550,45200p
G,"COMERCIOALPOR MAYORYALPOR MENOR; REPARACION DE VEHICULOS AUTOMOTORES,MOTOCICLETAS, EFECTOS PERSONALES Y ENSERES DOMESTICOS",6 p,G,G
50,"VENTA,MANTENIMIENTOYREPARACION DEVEHICULOSAUTOMOTORESYMOTOCICLETAS;VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHÍCULOS AUTOMOTORES",,50,50
501,"Venta de vehículos automotores, excepto motocicletas",,,
501.1,"Venta de vehículos automotores nuevos, excepto motocicletas",,,
501.11,"Venta de autos, camionetas y utilitarios, nuevos",61811p,5010p,50100 p
"","(Incluye taxis, jeeps, 4x4 y vehículos similares)",62711p,,
501.19,"Venta de vehículos automotores, nuevos n.c.p.",61811p,5010p,50100 p
"","(Incluyecasasrodantes,trailers,camiones,remolques,ambulancias,ómnibus,microbusesysimilares, cabezas tractoras, etc..)",62711p,,
501.2,"Venta de vehículos automotores usados, excepto motocicletas",,,
501.21,"Venta de autos, camionetas y utilitarios usados",61811p,5010p,50100 p
"","(Incluye taxis, jeeps, 4x4 y vehículos similares)",62711p,,
501.29,Venta de vehículos automotores usados n.c.p.,61811p,5010p,50100 p
"","(Incluye,casasrodantes,trailers,camiones,remolques,ambulancias,ómnibus,microbusesysimilares, cabezas tractoras, etc..)",62711p,,
502,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",,,
502.1,Lavado automático y manual,,,
502.10,Lavado automático y manual,95195,5020p,50201
502.2,"Reparación de cámaras y cubiertas, amortiguación,  alineación de dirección y balanceo de ruedas",,,
502.21,Reparación de cámaras y cubiertas,95135,5020p,50202 p
"",(Incluye reparación de llantas),,,
502.22,"Reparación de amortiguadores,  alineación de dirección y balanceo de ruedas",95132p,5020p,50202 p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
502.3,"Instalación y reparación de lunetas y ventanillas,  alarmas, cerraduras, radios, sistemas de climatizaciónautomotor y grabado de cristales",,,
502.30,"Instalación y reparación de lunetas y ventanillas,  alarmas, cerraduras, radios, sistemas de climatizaciónautomotor y grabado de cristales",95132p,5020p,50203
"",,95134p,,50209p
502.4,Tapizado y retapizado,,,
502.40,Tapizado y retapizado,95134p,5020p,50205
502.5,"Reparaciones eléctricas, del tablero e instrumental; reparación y recarga de baterías",,,
502.50,"Reparaciones eléctricas, del tablero e instrumental; reparación y recarga de baterías",95132p,5020p,50206
502.6,"Reparaciónypinturadecarrocerías;colocaciónyreparacióndeguardabarrosyproteccionesexteriores",,,
502.60,"Reparaciónypinturadecarrocerías;colocaciónyreparacióndeguardabarrosyproteccionesexteriores",95133,5020p,50207
502.9,Mantenimiento y reparación del motor n.c.p.; mecánica integral,,,
"",,,,
502.91,Instalación y reparación de caños de escape,95132p,5020p,50204
502.92,Mantenimiento y reparación de frenos,95132p,5020p,50209 p
502.99,Mantenimiento y reparación del motor n.c.p.; mecánica integral,95132p,5020p,50209 p
"",(Incluye auxilio y servicios de grúa para automotores; instalación y reparación de equipos de GNC),,,
503,"Venta de partes, piezas y accesorios de vehículos automotores",,,
503.1,"Venta al por mayor de partes, piezas y accesorios de vehículos automotores",,,
503.10,"Venta al por mayor de partes, piezas y accesorios de vehículos automotores",61531,5030p,50300p
"",,61811p,,
503.2,"Venta al por menor de partes, piezas y accesorios de vehículos automotores",,,
503.21,Venta al por menor de cámaras y cubiertas,62712p,5030p,50300p
"",,62713p,,
503.22,Venta al por menor de baterías,62713p,5030p,50300p
503.29,"Venta al por menor de partes, piezas y accesorios excepto cámaras y cubiertas y baterías",62712p,5030p,50300p
"",,62713p,,
504,"Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",,,
5040,"Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",,,
5040.1,"Venta de motocicletas y de sus partes, piezas y accesorios",61811p,5040p,50402
"",,62720p,,
5040.2,Mantenimiento y reparación de motocicletas,95131,5040p,50401
505,Venta al por menor de combustible para vehículos automotores y motocicletas,,,
5050,Venta al por menor de combustible para vehículos automotores y motocicletas,,,
5050.0,Venta al por menor de combustible para vehículos automotores y motocicletas,62931p,5050,50500
"","(Incluye estaciones de servicios y la venta al por menor de productos lubricantes y refrigerantes paraautomotores y motocicletas)",,,
51,"COMERCIOALPOR MAYORY/OEN COMISIONO CONSIGNACIÓN,EXCEPTO EL COMERCIO DEVEHICULOS AUTOMOTORES Y MOTOCICLETAS",,51,51
511,Venta al por mayor en comisión o consignación,,,
511.1,Venta al por mayor en comisión o consignación de productos agrícolas y pecuarios,,,
511.11,Venta al por mayor en comisión o consignación de productos agrícolas,61111p,5110p,51101
"",,61113p,,
"",,61114p,,
"",,61117p,,
"",,61119p,,
511.12,Venta al por mayor en comisión o consignación de productos pecuarios,61115p,5110p,51102
"",,61117p,,
"",,61119p,,
511.9,Venta al por mayor en comisión o consignación de mercancías n.c.p.,,,
511.91,"Venta al por mayor en comisión o consignación de alimentos, bebidas y tabaco",61211p,5110p,51109p
"","(Incluye consignatarios y abastecedores de carnes, )",61212p,,
"",,61213p,,
"",,61221p,,
"",,61222p,,
"",,61231p,,
"",,61232p,,
"",,61233p,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
"",,61240p,,
"",,61251p,,
"",,61252p,,
"",,61260p,,
"",,61270p,,
"",,61280p,,
"",,61290p,,
511.92,"Ventaalpormayorencomisiónoconsignacióndeproductostextiles,prendasdevestir,calzadoexcepto el ortopédico,  artículos de marroquinería, paraguas y similares y productos de cuero n.c.p.",61311p,5110p,51109p
"",,61312p,,
"",,61321p,,
"",,61322p,,
"",,61323p,,
"",,61324p,,
"",,61325p,,
"",,61326p,,
"",,61331p,,
"",,61332p,,
"",,61333p,,
"",,61999p,,
511.93,Venta al por mayor en comisión o consignación de  madera y materiales para la construcción,61421p,5110p,51109p
"",,61429p,,
511.94,"Venta al por mayor en comisión o consignación de energía eléctrica, gas y combustibles",61521p,5110p,51109p
"",,61522p,,
511.95,"Venta al por mayor en comisión o consignación de minerales, metales y productos químicos industriales",61513p,5110p,51109p
511.96,"Ventaalpormayorencomisiónoconsignacióndemaquinaria,equipoprofesionalindustrialycomercial, embarcaciones y aeronaves",61813p,5110p,51109p
"",,61821p,,
"",,61822p,,
"",,61823p,,
"",,61824p,,
"",,61825p,,
"",,61826p,,
"",,62912p,,
511.97,"Venta al por mayor en comisión o consignación de papel, cartón, libros, revistas, diarios, materiales deembalaje y artículos de librería",61411p,5110p,51109p
"",,61412p,,
"",,61419p,,
"",,61431p,,
"",,61432p,,
"",,61993p,,
511.99,Venta al por mayor en comisión o consignación de  mercaderías n.c.p.,61515p,5110p,51109p
"",(Incluye galerías de arte),61825p,,
"",,61930,,
"",,61999p,,
512,"Venta al por mayor de materias primas agropecuarias, de animales vivos, alimentos, bebidas y tabaco,excepto en comisión o consignación",,,
5121,Venta al por mayor de materias primas agropecuarias y de animales vivos,,,
5121.1,Venta al por mayor de materias primas agrícolas y de la silvicultura,61111p,5121p,51210p
"","(Incluye el acopio  y venta al por mayor de flores y plantas, tabaco en rama, granos, etc.)",61113p,,
"",,61114p,,
"",,61117p,,
"",,61121,,
"",,61122p,,
"",,61129,,
5121.2,Venta al por mayor de materias primas pecuarias incluso animales vivos,61112,5121p,51210p
"","(Incluye pieles, cueros, animales vivos, etc.)",61115p,,
"",,61117p,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
512.2,Venta al por mayor de alimentos,,,
512.21,"Venta al por mayor de fiambres, quesos y productos lácteos",61222p,5122p,51221p
"",,61240p,,
512.22,"Venta al por mayor de carnes rojas, menudencias y chacinados frescos; productos de granja y de lacaza",61221p,5122p,51222
"",(Incluye huevos),61222p,,
512.23,Venta al por mayor de pescado,61116,5122p,51223
512.24,"Venta al por mayor y empaque de frutas, de legumbres y hortalizas frescas",61114p,5122p,51224
"",(Incluye la conservación en cámaras frigoríficas de los empaquetadores),,,
512.25,"Venta al por mayor de pan, productos de confitería y pastas frescas",61252p,5122p,51225
512.26,"Ventaalpormayor dechocolates, golosinasy productospara kioscosy polirrubrosn.c.p., exceptocigarrillos",61270p,5122p,51226p
512.27,"Ventaalpormayordeaceites,azúcar,café,té,yerbamateyotrasinfusionesyespeciasycondimentos y productos de molinería",61211p,5122p,51221p
"","(Incluye la venta de sal,  etc.)",61212p,,
"",,61213p,,
512.29,Venta al por mayor de productos alimenticios n.c.p.,61251p,5122p,51221p
"","(Incluye la venta de miel y derivados, productos congelados,  etc.)",61260p,,
"",,61280p,,
512.3,Venta al por mayor de bebidas,,,
512.31,Venta al por mayor de bebidas alcohólicas,61231p,5122p,51226p
"","(Incluye la venta de aperitivos con alcohol, cerveza, sidra, el fraccionamiento de alcohol, etc.)",61232p,,
"",,61233p,,
512.32,Venta al por mayor de bebidas no alcohólicas,61233p,5122p,51226p
"","(Incluyelaventadeaguas,sodas,bebidasrefrescantes,jarabes,extractos,concentrados,gaseosas, jugos, etc.)",,,
512.4,Venta al por mayor de cigarrillos y productos de tabaco,,,
512.40,Venta al por mayor de cigarrillos y productos de tabaco,61290p,5122p,51226p
513,Venta al por mayor de artículos de uso doméstico y/o personal,,,
5131,"Ventaal pormayor deproductos textiles,prendas devestir, calzadoexcepto elortopédico, cueros,pieles, artículos de marroquinería,  paraguas y similares",,,
5131.1,Venta al por mayor de productos textiles excepto prendas y accesorios de vestir,61311p,5131p,51310p
"","(Incluye la venta de puntillas, galones, hombreras, agujas, botones, tapices, alfombras, etc.)",61312p,,
"",,61323p,,
"",,61324p,,
"",,61326p,,
5131.2,Venta al por mayor de prendas y accesorios de vestir,61321p,5131p,51310p
"",,61322p,,
"",,61325p,,
5131.3,Venta al por mayor de calzado excepto el ortopédico,61539p,5131p,51310p
"","(Incluye venta de calzado de cuero, tela, plástico, goma, etc.)",61999p,,
5131.4,"Venta al por mayor de artículos de cueros, pieles, marroquinería y talabartería,  paraguas y similares",61331p,5131p,51310p
"","(Incluye talabarterías, artículos regionales de cuero, almacenes de suelas, etc.)",61332p,,51393
"",,61333p,,
513.2,"Ventaalpormayordelibros,revistas,diarios,papel,cartón,materialesdeembalajeyartículosdelibrería",,,
513.21,"Venta al por mayor de libros, revistas y diarios",61411p,5139p,51398p
"",,61993p,,
513.22,"Venta al por mayor de papel, cartón, materiales de embalaje y artículos de librería",61412p,5139p,51398p
"",,61419p,,
"",,61431p,,
"",,61432p,,
513.3,"Venta al por mayor de productos farmacéuticos, veterinarios, cosméticos y de perfumería, instrumentalmédico y odontológico y artículos ortopédicos",,,
513.31,Venta al por mayor de productos farmacéuticos y  veterinarios,61512,5139p,51392p
"","(Incluyeventademedicamentosykitsdediagnósticocomotestdeembarazo,hemoglucotest,vacunas, etc.)",61514,,
513.32,"Venta al por mayor de productos cosméticos, de tocador y de perfumería",61515p,5139p,51392p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
513.33,Venta al por mayor de instrumental médico y odontológico y artículos ortopédicos,61825p,5139p,51392p
"","(Incluyeventadevaporizadores,nebulizadores,masajeadores,termómetros,prótesis,muletas,plantillas, calzado ortopédico y otros artículos similares de uso personal o doméstico)",,,
513.4,"Venta al por mayor de artículos de óptica, fotografía, relojería, joyería y fantasías",,,
513.41,Venta al por mayor de artículos de óptica y de fotografía,61960,5139p,51395 p
"","(Incluye venta de lentes de contacto, líquidos oftalmológicos, armazones, cristales ópticos, películasfotográficas, cámaras y accesorios para fotografía, etc.)",,,
513.42,"Venta al por mayor de artículos de relojería, joyería y fantasías",61911,5139p,51395 p
"",,61912,,
513.5,"Venta al por mayor de muebles, artículos de iluminación y  demás artefactos para el hogar",,,
513.51,Venta al por mayor de muebles excepto de oficina; artículos de mimbre y corcho; colchones y somieres,61613p,5139p,51396 p
513.52,Venta al por mayor de artículos de iluminación,61612p,5139p,51396p
"",,,,51399p
513.53,Venta al por mayor de artículos de bazar y menaje,61540p,5139p,51396 p
"",,61611,,51399p
"",,61720p,,
513.54,"Venta al por mayor de artefactos para el hogar, eléctricos, a gas, kerosene u otros combustibles",61612p,5139p,51396 p
"","(Incluye electrodomésticos, cocinas, estufas y salamandras, hornos, etc.)",,,
"","(No incluye quipos de sonido, televisión y video)",,,
513.55,"Venta al por mayor de instrumentos musicales, equipos de sonido, casetes de audio y video, y discosde audio y video",61612p,5139p,51396p
5139,Venta al por mayor de artículos de uso doméstico y/o personal n.c.p.,,,
5139.1,Venta al por mayor de materiales y productos de limpieza,61516,5139p,51391
5139.2,Venta al por mayor de juguetes,61950,5139p,51394p
"",(Incluye artículos de cotillón),,,
5139.3,Venta al por mayor de bicicletas y rodados similares,61812,5139p,51394p
"","(Incluye cochecitos y sillas de paseo para bebés, andadores, triciclos, etc.)",,,51900p
5139.4,Venta al por mayor de artículos de esparcimiento y deportes,61991,5139p,51394p
"","(Incluye embarcaciones deportivas, armas y municiones, equiposde pesca,piletas denatación delona o plástico, etc.)",61999p,,
5139.5,"Ventaalpormayordepapeles parapared, revestimientopara pisosde goma,plástico ytextiles,yartículos similares para la decoración",61419p,5139p,51397
"",,61625,,
5139.9,Venta al por mayor artículos de uso doméstico y/o personal n.c.p,61519p,5139p,51399 p
"","(Incluye artículos de platería -excepto losincluidos en talabartería -, cuadros y marcos que no seanobradearteodecolección,sahumeriosy art.desantería,parrillasyhogares,floresy plantasnaturales y artificiales, etc.)",61539p,,
"",,61540p,,
"",,61619p,,
"",,61720p,,
514,"Venta al por mayor de productos intermedios, desperdicios y desechos no agropecuarios",,,
5141,"Venta al por mayor de combustibles, incluso gaseosos y productos conexos",,,
5141.1,Venta al por mayor de combustibles y lubricantes para automotores,61521p,5141p,51411
5141.9,"Venta al por mayor de combustibles y lubricantes -excepto para automotores-, gas en garrafas,leña ycarbón",61122p,5141p,51419
"",,61131,,
"",,61521p,,
"",,61522p,,
5142,Venta al por mayor de metales y minerales metalíferos,,,
5142.0,Venta al por mayor de metales y minerales metalíferos,61133,5142,51420
"",,61711,,
"",,61712p,,
5143,"Ventaal pormayor demadera,materialesde construcción,artículos deferretería ymateriales paraplomería e instalaciones de  gas",,,
5143.1,Venta al por mayor de aberturas,61623,5143p,51430 p
"","(Incluyepuertas,ventanas,cortinasdeenrollardePVC,madera,aluminio,puertascorredizas,frentes de placards, etc.)",,,
5143.2,Venta al por mayor de productos de madera excepto muebles,61421p,5143p,51430 p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
"","(Incluye placas, varillas, parqué, machimbre, etc.)",61429p,,
5143.3,Venta al por mayor de artículos de ferretería,61630p,5143p,51430 p
5143.4,Venta al por mayor de pinturas y productos conexos,61511,5143p,51430 p
5143.5,Venta al por mayor de cristales y espejos,61624,5143p,51430 p
5143.9,Venta al por mayor de artículos para la construcción n.c.p.,61621,5143p,51430 p
"","(Incluyesanitarios,grifería,arena,cantorodado,ladrillos,zinguería,revestimientosparatechos,membranas aislantes, etc.)",61134,,
"",,61622,,
"",,61720p,,
"",,61822p,,
5149,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos",,,
5149.1,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos textiles",61992p,5149p,51490p
5149.2,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos de papel y cartón",61992p,5149p,51490p
5149.3,"Ventaalpormayordeproductosintermedios,desperdiciosydesechosdevidrio,deplástico,decaucho y goma, y químicos",61513p,5149p,51490p
"",,61519p,,
"",,61992p,,
5149.4,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos metálicos",61712p,5149p,51490p
"","(Incluye chatarra, viruta de metales diversos, etc.)",61992p,,
5149.9,"Venta al por mayor de productos intermedios, desperdicios y desechos n.c.p.",61992p,5149p,51490 p
"","(Incluye venta al por mayor de petróleo, minerales no metalíferos, etc.)",61132,,
"",,61139,,
515,"Venta al por mayor de máquinas, equipo y materiales conexos",,,
515.1,"Venta al por mayor de máquinas, equipos e implementos de uso especial",,,
515.11,"Ventaalpormayordemáquinas,equiposeimplementosdeusoenlossectoresagropecuario,jardinería, silvicultura, pesca y caza",61824p,5150p,51509 p
"","(Incluye venta de tractores, cosechadoras, enfardadoras, remolques de carga y descarga automática,motosierras, cortadoras de césped autopropulsadas, etc.)",,,
515.12,"Venta al por mayor de máquinas, equipos e implementos de uso en la elaboración de alimentos, bebidasy tabaco",61824p,5150p,51509 p
"","(Incluye máquinas para moler, picar y cocer alimentos, fabricadora de pastas, bateas, enfriadoras yenvasadoras de bebidas, etc.)",,,
515.13,"Venta al por mayor de máquinas, equipos e implementos de uso en la fabricación de textiles, prendas yaccesorios de vestir, calzado, artículos de cuero y marroquinería",61824p,5150p,51509 p
"","(Incluyeventademáquinasdecoser, decortar tejidos,de tejer,extender telas,robots decorte yotros equipos dirigidos por computadora para la industria textil y confeccionista, etc.)",61619p,,
515.14,"Ventaalpormayordemáquinas,equiposeimplementosdeusoenimprentas,artesgráficasyactividades conexas",61824p,5150p,51509 p
"","(Incluyeventademáquinasfotocopiadoras-exceptolasdeusopersonal-copiadorasde planos,máquinas para imprimir, guillotinar, troquelar, encuadernar, etc.)",,,
515.15,"Venta al por mayor de máquinas, equipos e implementos de uso médico y paramédico",61825p,5150p,51509 p
"","(Incluye venta de equipos dediagnóstico y tratamiento, camillas,cajas decirugía,jeringasy otrosimplementos de material descartable, etc.)",62912p,,
515.16,"Venta al por mayor de máquinas, equipos e implementos de uso en la industria del plástico y el caucho",61824p,5150p,51509 p
"","(Incluye sopladora de envases, laminadora de plásticos, máquinas extrusoras y moldeadoras, etc.)",,,
515.19,"Venta al por mayor de máquinas, equipos e implementos de uso especial n.c.p.",61824p,5150p,51509 p
"","(Incluye motoniveladoras, excavadoras, palas mecánicas, perforadoras-percutoras, etc.)",,,
515.2,Venta al por mayor de máquinas-herramienta,,,
515.20,Venta al por mayor de máquinas-herramienta,61630p,5150p,51509 p
515.3,"Ventaalpormayordevehículos,equiposymáquinasparaeltransporteferroviario,aéreoydenavegación",,,
515.30,"Ventaalpormayordevehículos,equiposymáquinasparaeltransporteferroviario,aéreoydenavegación",61813p,5150p,51502
515.4,"Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios",,,
515.41,Venta al por mayor de muebles e instalaciones para oficinas,61613p,5150p,51501 p
"",,61826p,,
"",,62322p,,
"",,62324p,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
515.42,"Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p.",61824p,5150p,51501 p
"",,62322p,,51900p
"",,62324p,,
515.9,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",,,
515.91,Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control,61825p,5150p,51509 p
515.92,"Venta al por mayor de equipos informáticos y máquinas electrónicas de escribir y calcular ;venta al pormayor de máquinas y equipos de comunicaciones, control y seguridad",61826p,5150p,51501 p
"","(Incluye la venta de computadoras incluso lasportátiles y sus periféricos,impresoras, suministrosparacomputación,software,máquinasdeescribiry calcular electrónicas,incluso lasde bolsillo,cajas registradoras y de contabilidad electrónicas, etc)",,,
"","(Incluye también la venta de productos de telefonía, equipos de circuito cerrado, sistemas de alarmasy sirenas contra incendios, robos y otros sistemas de seguridad, equipos de facsímil, etc.)",,,
515.99,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",61823p,5150p,51509 p
"","(Incluyemáquinasregistradorasdeescribirydecalcularmecánicas,equiposparadestruirdocumentos, etc.)",61826p,,
519,Venta al por mayor de mercancías n.c.p.,,,
5190,Venta al por mayor de mercancías n.c.p.,,,
5190.0,Venta al por mayor de mercancías n.c.p.,61539p,5190,51900 p
"",,61540p,,
"",,61720p,,
"",,61921,,
"",,61922,,
"",,61940,,
"",,61994,,
"",,61999p,,
52,"COMERCIOALPORMENOR,EXCEPTOELCOMERCIODEVEHICULOSAUTOMOTORESYMOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS",,52,52
521,Venta al por menor excepto la especializada,,,
5211,Venta al por menor en comercios no especializados con predominio de productos alimenticios y bebidas,,,
5211.1,Venta al por menor en hipermercados con predominio de productos alimenticios y bebidas,62820p,5211p,52110p
5211.2,Venta al por menor en supermercados con predominio de productos alimenticios y bebidas,62820p,5211p,52110p
5211.3,Venta al por menor en minimercados con predominio de productos alimenticios y bebidas,62113,5211p,52110p
5211.9,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p.",62140,5211p,52207p
"",,62811p,,
"",,62812p,,
"",,62830p,,
521.2,"Venta al por menor excepto la especializada, sin predominio de productos alimenticios y bebidas",,,
521.20,"Venta al por menor excepto la especializada, sin predominio de productos alimenticios y bebidas",62811p,5219,52190
"",,62812p,,
"",,62830p,,
522,"Venta al por menor de productos alimenticios, bebidas y tabaco en comercios especializados",,,
522.1,"Venta al por menor de productos de almacén, fiambrería y dietética",,,
522.11,"Venta al por menor principalmente de fiambres, quesos y productos lácteos",62111p,5220p,52202p
"",,62114p,,
"",,62135p,,
522.12,Venta al por menor de productos de almacén y dietética,62111p,5220p,52202p
"",,62112p,,
"",,62190p,,
522.2,Venta al por menor de carnes rojas y productos de granja y de la caza,,,
522.21,"Venta al por menor de carnes rojas, menudencias y chacinados frescos",62131,5220p,52203 p
"",,,,52522p
522.22,"Venta al por menor de huevos, carne de aves y  productos de granja y de la caza n.c.p.",62135p,5220p,52203p
"",,,,52201
"",,,,52522p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
522.3,"Venta al por menor de frutas, legumbres y hortalizas frescas",,,
522.30,"Venta al por menor de frutas, legumbres y hortalizas frescas",62132,5220p,52205
"",,,,52521p
"",,,,52524
522.4,Venta al por menor de pan y productos de panadería y confitería,,,
522.41,Venta al por menor de pan y productos de panadería,62123,5220p,52206p
"",,62124,,
522.42,"Venta al por menor de bombones, golosinas y demás productos de confitería",62122,5220p,52206p
"",,,,52207p
"",,,,52525p
522.5,Venta al por menor de bebidas,,,
522.50,Venta al por menor de bebidas,62112p,5220p,52207p
"",(No incluye la venta de bebidas en kioscos y polirrubros- subclase 5211.9),62115p,,52525p
522.9,"Venta al por menor de productos  alimenticios n.c.p. y tabaco, en comercios especializados",,,
522.91,Venta al por menor de pescados y productos de la pesca,62134,5220p,52204
"",,,,52523
522.99,"Venta al por menor de productos alimenticios n.c.p. y tabaco, en comercios especializados",62115p,5220p,52207p
"",,62121,,
"",,62133,,52525p
"",,62190p,,52526p
"",,62950 p,,
523,"Venta al por menor de productos n.c.p. excepto los usados, en comercios especializados",,,
