CLANAE10 ID,CLANAE10 label,CIIU4 ID
85499,Servicios de enseñanza n.c.p.,8549
855,Servicios de apoyo a la educación,
8550,Servicios de apoyo a la educación,
85500,Servicios de apoyo a la educación,8550
Q,SALUD HUMANA Y SERVICIOS SOCIALES,
86,SERVICIOS DE ATENCIÓN A LA SALUD HUMANA,
861,Servicios de hospitales,
8610,Servicios de hospitales,
86101,"Servicios de internación, excepto instituciones relacionadas con la salud mental",8610
86102,Servicios de internación en instituciones relacionadas con la salud mental,8610
862,Servicios de atención ambulatoria realizados por médicos y odontólogos,
8621,Servicios ambulatorios médicos,
86211,Servicios de consulta médica,8620
86212,Servicios de proveedores de atención medica domiciliaria ,8620
86213,"Servicios de atención médica en dispensarios, salitas, vacunatorios y otros locales de atención primaria de la salud",8620
8622,Servicios odontológicos,
86220,Servicios odontológicos,8620
863,Servicios de practicas de diagnóstico y tratamiento,
8631,Servicios de prácticas de diagnóstico,
86311,Servicios de prácticas de diagnóstico en laboratorios,8690
86312,"Servicios de prácticas de diagnóstico por imagen (incluye: radiología, ecografía, resonancia magnética, etc.)",8690
86319,Servicios de prácticas de diagnóstico n.c.p.,8690
8632,Servicios de tratamiento,
86320,Servicios de tratamiento,8690
,"(incluye: diálisis, tratamientos oncológicos)",
8633,"Servicio médico integrado de consulta, diagnóstico y tratamiento",
86330,"Servicio médico integrado de consulta, diagnóstico y tratamiento",8690
864,Servicios de emergencias y traslados,
8640,Servicios de emergencias y traslados,
86400,Servicios de emergencias y traslados,8690
869,Servicios relacionados con la salud humana n.c.p.,
8690,Servicios relacionados con la salud humana n.c.p.,
86901,"Servicios de rehabilitación física (Profesionales no médicos: fisiatras, kinesiólogos)",8690
86909,Servicios relacionados con la salud humana n.c.p.,8690
87,SERVICIOS SOCIALES CON ALOJAMIENTO,
870,Servicios sociales con alojamiento,
8701,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento",
87010,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento",8710
87010,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento",8720
8702,Servicios de atención a ancianos y personas minusválidas con alojamiento,
87021,Servicios de atención a ancianos con alojamiento,8710
87021,Servicios de atención a ancianos con alojamiento,8730
87022,Servicios de atención a personas minusválidas con alojamiento,8710
87022,Servicios de atención a personas minusválidas con alojamiento,8730
8709,Servicios sociales con alojamiento n.c.p.,
87091,Servicios de atención a niños y adolescentes carenciados con alojamiento,8790
87092,Servicios de atención a mujeres con alojamiento,8790
87099,Servicios sociales con alojamiento n.c.p.,8790
88,SERVICIOS SOCIALES SIN ALOJAMIENTO,8790
880,Servicios sociales sin alojamiento,
8801,Servicios sociales para ancianos y minusválidos sin alojamiento,
88010,Servicios sociales para ancianos y minusválidos sin alojamiento,8810
8809,Servicios sociales sin alojamiento n.c.p.,
88091,Servicios de comedores comunitarios y similares,8890
88092,Servicios de prevención y asistencia a adicciones sin alojamiento,8890
88093,"Servicios de atención a niños y adolescentes carenciados o en situación de riesgo, sin alojamiento",8890
88099,Servicios sociales sin alojamiento n.c.p.,8890
R,"SERVICIOS ARTÍSTICOS, CULTURALES, DEPORTIVOS Y DE ESPARCIMIENTO",
90,SERVICIOS ARTÍSTICOS Y DE ESPECTÁCULOS,
900,Servicios artísticos y de espectáculos,
9000,Servicios artísticos y de espectáculos,
90001,Producción de espectáculos teatrales y musicales,9000
90002,"Composición y representación de obras teatrales, musicales y artísticas",9000
90003,Servicios conexos a la producción de espectáculos teatrales y musicales ,9000
90004,Servicios de agencias de venta de entradas,7990
90009,Servicios de espectáculos artísticos n.c.p.,9000
91,"SERVICIOS DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y SERVICIOS CULTURALES N.C.P.",
910,"Servicios de bibliotecas, archivos y museos y servicios culturales n.c.p.",
9101,Servicios de bibliotecas y archivos,
91010,Servicios de bibliotecas y archivos,9101
91010,Servicios de bibliotecas y archivos,5912
9102,Servicios de museos y preservación de lugares y edificios históricos,
91020,Servicios de museos y preservación de lugares y edificios históricos,9102
9103,"Servicios de jardines botánicos, zoológicos y de parques nacionales",
91030,"Servicios de jardines botánicos, zoológicos y de parques nacionales",9103
9109,Servicios culturales n.c.p.,
91090,Servicios culturales n.c.p.,91
92,SERVICIOS RELACIONADOS CON JUEGOS DE AZAR Y APUESTAS,
920,Servicios relacionados con juegos de azar y apuestas  ,
9200,Servicios relacionados con juegos de azar y apuestas  ,
92000,Servicios relacionados con juegos de azar y apuestas  ,9200
93,SERVICIOS PARA LA PRÁCTICA DEPORTIVA Y DE ENTRETENIMIENTO,
931,Servicios para la práctica deportiva,
9310,Servicios para prácticas deportivas,
93101,"Servicios de organización, dirección y gestión de prácticas deportivas en clubes",9312
93102,"Explotación de instalaciones deportivas, excepto clubes",9311
93103,Promoción y producción de espectáculos deportivos,9319
93104,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",9319
93105,Servicios de acondicionamiento físico,9311
,"(incluye: gimnasios de musculación y aerobics, Pilates, personal trainner, etc.)",
93109,Servicios para la práctica deportiva n.c.p.,9319
939,Servicios de esparcimiento n.c.p.,
9390,Servicios de esparcimiento n.c.p.,
93901,Servicios de parques de diversiones y parques temáticos,9321
93902,Servicios de salones de juegos ,9329
93903,"Servicios de salones de baile, discotecas y similares",9329
93909,Servicios de entretenimiento n.c.p.,9329
S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES,
94,SERVICIOS DE ASOCIACIONES,
941,"Servicios de organizaciones empresariales, profesionales y de empleadores",
9411,Servicios de organizaciones empresariales y de empleadores,
94110,Servicios de organizaciones empresariales y de empleadores,9411
9412,Servicios de organizaciones profesionales,
94120,Servicios de organizaciones profesionales,9412
942,Servicios de sindicatos,
9420,Servicios de sindicatos,
94200,Servicios de sindicatos,9420
949,Servicios de asociaciones n.c.p.,
9491,Servicios de organizaciones religiosas,
94910,Servicios de organizaciones religiosas,9491
9492,Servicios de organizaciones políticas,
94920,Servicios de organizaciones políticas,9492
9499,Servicios de asociaciones n.c.p.,
94991,"Servicios de mutuales, excepto mutuales de salud y financieras",9499
94992,Servicios de consorcios de edificios,9499
94993,Servicios de cooperativas cuando realizan varias actividades,9499
94999,Servicios de asociaciones n.c.p.,9499
95,REPARACIÓN Y MANTENIMIENTO DE EQUIPOS INFORMÁTICOS Y DE COMUNICACIÓN; EFECTOS PERSONALES Y ENSERES DOMÉSTICOS,
951,Reparación y mantenimiento de equipos informáticos y equipos de comunicación,
9511,Reparación y mantenimiento de equipos informáticos,
95110,Reparación y mantenimiento de equipos informáticos,9511
9512,Reparación y mantenimiento de equipos de telefonía y comunicación,
95120,Reparación y mantenimiento de equipos de telefonía y comunicación,9512
952,Reparación de efectos personales y enseres domésticos,
9521,Reparación de artículos eléctricos y electrónicos de uso doméstico,
95210,Reparación de artículos eléctricos y electrónicos de uso doméstico,9521
95210,"Reparación de artículos eléctricos y electrónicos de uso doméstico (incluye: TV, radios, reproductores de CD y DVD de audio y video, cámaras de video de uso familiar, heladeras, lavarropas, secarropas, aire acondicionado de menos de 6000 frigorías)",9522
9522,Reparación de calzado y artículos de marroquinería,
95220,Reparación de calzado y artículos de marroquinería,9523
9523,Reparación de tapizados y muebles,
95230,Reparación de tapizados y muebles (incluye: la restauración de muebles),9524
9529,Reparación de efectos personales y enseres domésticos n.c.p.,
95291,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías",9529
95292,Reparación de relojes y joyas. Relojerías,9529
95299,Reparación de efectos personales y enseres domésticos n.c.p.,9529
96,SERVICIOS PERSONALES N.C.P.,
960,Servicios personales n.c.p.,
9601,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco",
96010,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco",9601
9602,Servicios de peluquería y tratamiento de belleza,
96020,Servicios de peluquería y tratamiento de belleza,9602
9603,Pompas fúnebres y servicios conexos,
96030,Pompas fúnebres y servicios conexos,9603
9609,Servicios personales n.c.p.,
96091,"Servicios de centros de estética, spa y similares",9609
96099,Servicios personales n.c.p.,9609
T,SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMÉSTICO,
97,SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMÉSTICO,
970,Servicios de hogares privados que contratan servicio doméstico,
9700,Servicios de hogares privados que contratan servicio doméstico,
97000,Servicios de hogares privados que contratan servicio doméstico,9700
U,SERVICIOS DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,
99,SERVICIOS DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,
990,Servicios de organizaciones y órganos extraterritoriales,
9900,Servicios de organizaciones y órganos extraterritoriales,
99000,Servicios de organizaciones y órganos extraterritoriales,9900
