CLANAE04 ID,CLANAE04 label,CLANAE10 ID,CLANAE10 label
51355,"Venta al por mayor de instrumentos musicales, equipos de sonido, casetes de audio y video, y discos de audio y video",46499,Venta al por mayor artículos de uso doméstico o personal n.c.p
51391,Venta al por mayor de materiales y productos de limpieza,46492,Venta al por mayor de materiales y productos de limpieza
51392,Venta al por mayor de juguetes,46493,Venta al por mayor de juguetes
51393,Venta al por mayor de bicicletas y rodados similares,46494,Venta al por mayor de bicicletas y rodados similares
51394,Venta al por mayor de artículos de esparcimiento y deportes,46495,Venta al por mayor de artículos de esparcimiento y deportes
51395,"Venta al por mayor de papeles para pared, revestimiento para pisos de goma, plástico y textiles,  y artículos similares para la decoración",46637,"Venta al por mayor de papeles para pared, revestimiento para pisos de goma, plástico y textiles,  y artículos similares para la decoración"
51399,Venta al por mayor artículos de uso doméstico y/o personal n.c.p,46499,Venta al por mayor artículos de uso doméstico o personal n.c.p
51411,Venta al por mayor de combustibles y lubricantes para automotores,46611,Venta al por mayor de combustibles y lubricantes para automotores
51419,"Venta al por mayor de combustibles y lubricantes -excepto para automotores-, gas en garrafas, leña y carbón (incluye GNC)",46612,"Venta al por mayor de combustibles y lubricantes, gas en garrafas, leña y carbón; excepto combustibles y lubricantes para automotores"
51420,Venta al por mayor de metales y minerales metalíferos,46620,Venta al por mayor de metales y minerales metalíferos
51431,Venta al por mayor de aberturas,46631,Venta al por mayor de aberturas
51432,Venta al por mayor de productos de madera excepto muebles,46632,"Venta al por mayor de productos de madera, excepto muebles"
51433,Venta al por mayor de artículos de ferretería y materiales eléctricos,46633,Venta al por mayor de artículos de ferretería y materiales eléctricos
51434,Venta al por mayor de pinturas y productos conexos,46634,Venta al por mayor de pinturas y productos conexos
51435,Venta al por mayor de cristales y espejos ,46635,Venta al por mayor de cristales y espejos
51436,Venta al por mayor de artículos para plomería; instalación de gas y calefacción,46636,Venta al por mayor de artículos para plomería; instalación de gas y calefacción
51439,Venta al por mayor de artículos para la construcción n.c.p.,46639,Venta al por mayor de artículos para la construcción n.c.p.
51491,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos textiles",46691,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos textiles"
51492,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos de papel y cartón",46692,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos de papel y cartón"
51493,"Venta al por mayor de productos intermedios, desperdicios y desechos de vidrio,  de plástico, de caucho y goma, y químicos",46693,"Venta al por mayor de productos intermedios, desperdicios y desechos de vidrio, plástico, caucho, goma y químicos"
51494,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos metálicos",46694,"Venta al por mayor de productos intermedios, desperdicios y desechos metálicos"
51495,Venta al por mayor de componentes electrónicos,46522,Venta al por mayor de componentes electrónicos
51499,"Venta al por mayor de productos intermedios, desperdicios y desechos n.c.p.",46699,"Venta al por mayor de productos intermedios, desperdicios y desechos n.c.p."
51511,"Venta al por mayor de máquinas, equipos e implementos de uso en los sectores agropecuario, jardinería, silvicultura, pesca y caza",46531,"Venta al por mayor de máquinas, equipos e implementos de uso en los sectores agropecuario, jardinería, silvicultura, pesca y caza"
51512,"Venta al por mayor de máquinas, equipos e implementos de uso en la elaboración de alimentos, bebidas y tabaco",46532,"Venta al por mayor de máquinas, equipos e implementos de uso en la elaboración de alimentos, bebidas y tabaco"
51513,"Venta al por mayor de máquinas, equipos e implementos de uso en la fabricación de textiles, prendas y accesorios de vestir, calzado, artículos de cuero y marroquinería",46533,"Venta al por mayor de máquinas, equipos e implementos de uso en la fabricación de textiles, prendas y accesorios de vestir, calzado, artículos de cuero y marroquinería"
51514,"Venta al por mayor de máquinas, equipos e implementos de uso en imprentas, artes gráficas y actividades conexas",46534,"Venta al por mayor de máquinas, equipos e implementos de uso en imprentas, artes gráficas y actividades conexas"
51515,"Venta al por mayor de máquinas, equipos e implementos de uso médico y paramédico",46535,"Venta al por mayor de máquinas, equipos e implementos de uso médico y paramédico"
51516,"Venta al por mayor de máquinas, equipos e implementos de uso en la industria del plástico y el caucho",46536,"Venta al por mayor de máquinas, equipos e implementos de uso en la industria del plástico y el caucho"
51519,"Venta al por mayor de máquinas, equipos e implementos de uso especial n.c.p. ",46539,"Venta al por mayor de máquinas, equipos e implementos de uso especial n.c.p. "
51520,Venta al por mayor de máquinas-herramienta de uso general,46540,Venta al por mayor de máquinas-herramienta de uso general
51530,"Venta al por mayor de vehículos, equipos y máquinas para el transporte ferroviario, aéreo y de navegación",46550,"Venta al por mayor de vehículos, equipos y máquinas para el transporte ferroviario, aéreo y de navegación"
51541,Venta al por mayor de muebles e instalaciones para oficinas,46561,Venta al por mayor de muebles e instalaciones para oficinas
51542,"Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p.",46569,"Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p."
51591,Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.,46593,Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.
51592,"Venta al por mayor de equipos informáticos y máquinas electrónicas de escribir y calcular ;Venta al por mayor de máquinas y equipos de comunicaciones, control y seguridad",46510,"Venta al por mayor de equipos, periféricos, accesorios y programas informáticos"
51592,"Venta al por mayor de equipos informáticos y máquinas electrónicas de escribir y calcular ;Venta al por mayor de máquinas y equipos de comunicaciones, control y seguridad",46521,Venta al por mayor de equipos de telefonía y comunicaciones
51592,"Venta al por mayor de equipos informáticos y máquinas electrónicas de escribir y calcular ;Venta al por mayor de máquinas y equipos de comunicaciones, control y seguridad",46591,Venta al por mayor de máquinas y equipos de control y seguridad
51592,"Venta al por mayor de equipos informáticos y máquinas electrónicas de escribir y calcular ;Venta al por mayor de máquinas y equipos de comunicaciones, control y seguridad",46592,"Venta al por mayor de maquinaria y equipo de oficina, excepto equipo informático"
51599,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",46599,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p."
51901,Venta al por mayor de insumos agropecuarios diversos,46901,Venta al por mayor de insumos agropecuarios diversos
51909,Venta al por mayor de mercancías n.c.p.,46909,Venta al por mayor de mercancías n.c.p.
52111,Venta al por menor en hipermercados con predominio de productos alimenticios y bebidas ,47111,Venta al por menor en hipermercados
52112,Venta al por menor en supermercados con predominio productos de alimenticios y bebidas ,47112,Venta al por menor en supermercados
52113,Venta al por menor en minimercados con predominio de productos alimenticios y bebidas,47113,Venta al por menor en minimercados
52119,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p.",47119,"Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p."
52120,"Venta al por menor excepto la especializada, sin predominio de productos alimenticios y bebidas",47190,"Venta al por menor en comercios no especializados, sin predominio de productos alimenticios y bebidas"
52211,"Venta al por menor principalmente de fiambres, quesos y productos lácteos",47211,"Venta al por menor principalmente de fiambres, quesos y productos lácteos"
52212,Venta al por menor de productos de almacén y dietética,47212,Venta al por menor de productos de almacén y dietética
52221,"Venta al por menor de carnes rojas, menudencias y chacinados frescos",47213,"Venta al por menor de carnes rojas, menudencias y chacinados frescos"
52222,"Venta al por menor de huevos, carne de aves y  productos de granja y de la caza n.c.p.",47214,"Venta al por menor de huevos, carne de aves y  productos de granja y de la caza"
52230,"Venta al por menor de frutas, legumbres y hortalizas frescas",47216,"Venta al por menor de frutas, legumbres y hortalizas frescas"
52240,Venta al por menor de pan y productos de panadería y confitería,47217,Venta al por menor de pan y productos de panadería y confitería
52250,Venta al por menor de bebidas,47220,Venta al por menor de bebidas en comercios especializados
52291,Venta al por menor de pescados y productos de la pesca,47215,Venta al por menor de pescados y productos de la pesca
52299,"Venta al por menor de productos alimenticios n.c.p. y tabaco, en comercios especializados",47219,Venta al por menor de productos alimenticios n.c.p. en comercios especializados
52299,"Venta al por menor de productos alimenticios n.c.p. y tabaco, en comercios especializados",47230,Venta al por menor de tabaco en comercios especializados
52311,Venta al por menor de productos farmacéuticos y de herboristería,47731,Venta al por menor de productos farmacéuticos y de herboristería
52312,"Venta al por menor de productos cosméticos, de tocador y de perfumería",47732,"Venta al por menor de productos cosméticos, de tocador y de perfumería"
52313,Venta al por menor de instrumental médico y odontológico y artículos ortopédicos,47733,Venta al por menor de instrumental médico y odontológico y artículos ortopédicos
52321,"Venta al por menor de hilados, tejidos y artículos de mercería",47511,"Venta al por menor de hilados, tejidos y artículos de mercería"
52322,Venta al por menor de confecciones para el hogar,47512,Venta al por menor de confecciones para el hogar
52329,Venta al por menor de artículos textiles n.c.p. excepto prendas de vestir,47519,Venta al por menor de artículos textiles n.c.p. excepto prendas de vestir
52331,"Venta al por menor de ropa interior, medias, prendas para dormir y para la playa",47711,"Venta al por menor de ropa interior, medias, prendas para dormir y para la playa"
52332,"Venta al por menor de, uniformes escolares y guardapolvos",47712,Venta al por menor de uniformes escolares y guardapolvos
52333,Venta al por menor de indumentaria para bebés y niños,47713,Venta al por menor de indumentaria para bebés y niños
52334,Venta al por menor de indumentaria deportiva,47714,Venta al por menor de indumentaria deportiva
52335,Venta al por menor de prendas de cuero,47715,Venta al por menor de prendas de cuero
52339,"Venta al por menor de prendas y accesorios de vestir n.c.p., excepto calzado, artículos de marroquinería, paraguas y similares",47719,Venta al por menor de prendas y accesorios de vestir n.c.p.
52341,Venta al por menor de artículos regionales y de talabartería,47721,Venta al por menor de artículos de talabartería y artículos regionales
52342,Venta al por menor de calzado excepto el ortopédico,47722,"Venta al por menor de calzado, excepto el ortopédico y el deportivo"
52343,Venta al por menor de calzado deportivo,47723,Venta al por menor de calzado deportivo
52349,"Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p.",47729,"Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p."
52351,"Venta al por menor de muebles excepto para la oficina, la industria, el comercio y los servicios; artículos de mimbre y corcho",47541,"Venta al por menor de muebles para el hogar, artículos de mimbre y corcho"
52352,Venta al por menor de colchones y somieres,47542,Venta al por menor de colchones y somieres
52353,Venta al por menor de artículos de iluminación ,47543,Venta al por menor de artículos de iluminación 
52354,Venta al por menor de artículos de bazar y menaje,47544,Venta al por menor de artículos de bazar y menaje
52355,"Venta al por menor de artefactos  para el hogar, eléctricos, a gas, a kerosene u otros combustibles",47530,"Venta al por menor de electrodomésticos, artefactos para el hogar y equipos de audio y video"
52356,"Venta al por menor de instrumentos musicales, equipos de sonido, casetes de audio y video, discos de audio y video",47530,"Venta al por menor de electrodomésticos, artefactos para el hogar y equipos de audio y video"
52356,"Venta al por menor de instrumentos musicales, equipos de sonido, casetes de audio y video, discos de audio y video",47549,Venta al por menor de artículos para el hogar n.c.p.
52356,"Venta al por menor de instrumentos musicales, equipos de sonido, casetes de audio y video, discos de audio y video",47620,Venta al por menor de CD's y DVD's de audio y video grabados
52357,Venta al por menor de aparatos de telefonía y comunicación de uso personal,47402,Venta al por menor de aparatos de telefonía y comunicación
52359,Venta al por menor de artículos para el hogar n.c.p.,47549,Venta al por menor de artículos para el hogar n.c.p.
52361,Venta al por menor de aberturas,47521,Venta al por menor de aberturas
52362,Venta al por menor de maderas y artículos de madera  y corcho excepto muebles,47522,"Venta al por menor de maderas y artículos de madera  y corcho, excepto muebles"
52363,Venta al por menor de artículos de ferretería y materiales eléctricos,47523,Venta al por menor de artículos de ferretería y materiales eléctricos
52364,Venta al por menor de pinturas y productos conexos,47524,Venta al por menor de pinturas y productos conexos
52365,Venta al por menor de artículos para plomería e instalación de gas,47525,Venta al por menor de artículos para plomería e instalación de gas
52366,"Venta al por menor de cristales, espejos, mamparas y cerramientos",47526,"Venta al por menor de cristales, espejos, mamparas y cerramientos"
52367,"Venta al por menor de papeles para pared, revestimientos para pisos y artículos similares para la decoración: casas de decoración",47527,"Venta al por menor de papeles para pared, revestimientos para pisos y artículos similares para la decoración: casas de decoración"
52369,Venta al por menor de materiales de construcción n.c.p.,47529,Venta al por menor de materiales de construcción n.c.p.
52371,Venta al por menor de artículos de óptica y fotografía,47741,Venta al por menor de artículos de óptica y fotografía
52372,Venta al por menor de artículos de relojería y joyería ,47742,Venta al por menor de artículos de relojería y joyería 
52373,Venta al por menor de bijouterie y fantasía,47743,Venta al por menor de bijouterie y fantasía
52381,Venta al por menor de libros y publicaciones,47611,Venta al por menor de libros
52382,Venta al por menor de diarios y revistas,47612,Venta al por menor de diarios y revistas
52383,"Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería ",47613,"Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería "
52391,"Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero",47744,"Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero"
52392,Venta al por menor de materiales y productos de limpieza,47745,Venta al por menor de materiales y productos de limpieza
52393,Venta al por menor de juguetes; artículos de cotillón y juegos de mesa,47640,Venta al por menor de juguetes; artículos de cotillón y juegos de mesa
52394,Venta al por menor de artículos de deportes y esparcimiento,47631,Venta al por menor de equipos y artículos deportivos
52394,Venta al por menor de artículos de deportes y esparcimiento,47632,"Venta al por menor de armas, artículos para la caza y pesca"
52395,Venta al por menor de máquinas y equipos para oficina y sus componentes y repuestos de uso personal o doméstico,47401,"Venta al por menor de equipos, periféricos, accesorios y programas informáticos"
52396,"Venta al por menor de fuel oil, gas en garrafas, carbón y leña",47746,"Venta al por menor de fuel oil, gas en garrafas, carbón y leña"
52397,"Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascota",47747,"Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascotas"
52398,"Venta al por menor de obras de arte, cuadros, oro, monedas, sellos y similares, nuevos o inéditos",47748,Venta al por menor de obras de arte
52399,Venta al por menor de artículos nuevos n.c.p.,47749,Venta al por menor de artículos nuevos n.c.p.
52410,Venta al por menor de muebles usados,47781,Venta al por menor de muebles usados
52420,"Venta al por menor de libros, revistas y similares usados",47782,"Venta al por menor de libros, revistas y similares usados"
52491,"Venta al por menor de antigüedades, obras de arte y cuadros, usados",47783,Venta al por menor de antigüedades
52492,"Venta al por menor de oro, monedas, sellos y similares, usados",47784,"Venta al por menor de oro, monedas, sellos y similares"
52499,Venta al por menor de artículos usados n.c.p. excluidos automotores y motocicletas ,47789,Venta al por menor de artículos usados n.c.p. excepto vehículos automotores y motocicletas 
52510,"Venta al por menor por correo, televisión, internet y otros medios de comunicación",47910,"Venta al por menor por correo, televisión, internet y otros medios de comunicación"
52520,Venta al por menor en puestos móviles,47801,"Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados"
52520,Venta al por menor en puestos móviles,47809,"Venta al por menor de productos n.c.p., en puestos móviles y mercados"
52590,Venta al por menor no realizada en establecimientos  n.c.p.,47990,Venta al por menor no realizada en establecimientos  n.c.p.
52610,Reparación de calzado y artículos de marroquinería,95220,Reparación de calzado y artículos de marroquinería
52620,Reparación de artículos eléctricos de uso doméstico,95210,Reparación de artículos eléctricos y electrónicos de uso doméstico
52630,Reparación de tapizados y muebles,95230,Reparación de tapizados y muebles
52640,Servicio técnico y reparación de aparatos de telefonía y comunicación de uso personal (cuando no está integrada a la venta),95120,Reparación y mantenimiento de equipos de telefonía y comunicación
52691,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías",95291,"Reforma y reparación de cerraduras, duplicación de llaves. Cerrajerías"
52692,Reparación de relojes y joyas. Relojerías,95292,Reparación de relojes y joyas. Relojerías
52699,Reparación de efectos personales y enseres domésticos n.c.p.,95299,Reparación de efectos personales y enseres domésticos n.c.p.
55110,Servicios de alojamiento en camping,55200,Servicios de alojamiento en campings
55121,Servicios de alojamiento por hora ,55101,Servicios de alojamiento por hora 
55122,"Servicios de alojamiento en hoteles, pensiones y otras residencias de alojamiento temporal, excepto por  hora",55102,"Servicios de alojamiento en hoteles, pensiones y similares, excepto por  hora"
55122,"Servicios de alojamiento en hoteles, pensiones y otras residencias de alojamiento temporal, excepto por  hora",55109,Servicios de alojamiento temporal n.c.p.
55211,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros establecimientos con servicio de mesa y/o en mostrador excepto en heladerías",56101,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros
establecimientos con servicio de mesa y/o en mostrador"
55212,Servicios de expendio de helados,56103,Servicio de expendio de helados
55213,Servicio de expendio de pizzas y empanadas,56101,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros
establecimientos con servicio de mesa y/o en mostrador"
55213,Servicio de expendio de pizzas y empanadas,56102,Servicios de preparación de comidas para llevar
55214,Preparación y venta de sandwich,56101,"Servicios de expendio de comidas y bebidas en restaurantes, bares y otros
establecimientos con servicio de mesa y/o en mostrador"
55221,Provisión de comidas preparadas para empresas ,56201,Servicios de preparación de comidas para empresas y eventos
55221,Provisión de comidas preparadas para empresas ,56209,Servicios de comidas n.c.p.
55222,Preparación y venta de comidas por/para vendedores ambulantes,56104,Servicios de preparación de comidas realizada por/para vendedores ambulantes
55229,Preparación y venta de comidas para llevar n.c.p.,56102,Servicios de preparación de comidas para llevar
60110,Servicio de transporte ferroviario de cargas,49120,Servicio de transporte ferroviario de cargas
60110,Servicio de transporte ferroviario de cargas,52419,Servicios complementarios para el transporte terrestre n.c.p.
60121,Servicio de transporte ferroviario urbano y suburbano de pasajeros,49111,Servicio de transporte ferroviario urbano y suburbano de pasajeros
60121,Servicio de transporte ferroviario urbano y suburbano de pasajeros,52419,Servicios complementarios para el transporte terrestre n.c.p.
60122,Servicio de transporte ferroviario interurbano de pasajeros,49112,Servicio de transporte ferroviario interurbano de pasajeros
60122,Servicio de transporte ferroviario interurbano de pasajeros,52419,Servicios complementarios para el transporte terrestre n.c.p.
60211,Servicios de mudanza,49221,Servicio de mudanza
60212,"Servicios de transporte de mercaderías a granel, incluido el transporte por camión cisterna",49222,Servicio de transporte automotor de mercaderías a granel
60212,"Servicios de transporte de mercaderías a granel, incluido el transporte por camión cisterna",49224,Servicio de transporte por camión cisterna
60213,Servicios de transporte de animales,49223,Servicio de transporte automotor de animales
60218,Servicio de transporte urbano de carga n.c.p.,49228,Servicio de transporte automotor urbano de cargas n.c.p.
60219,Servicio de transporte automotor de cargas n.c.p.,49225,Servicio de transporte automotor de mercaderías y sustancias peligrosas
60219,Servicio de transporte automotor de cargas n.c.p.,49229,Servicio de transporte automotor de cargas n.c.p.
60221,Servicio de transporte automotor urbano regular de pasajeros ,49211,Servicio de transporte automotor urbano y suburbano regular de pasajeros 
60222,Servicio de transporte automotor  de pasajeros mediante taxis y remises; alquiler de autos con chofer,49212,Servicio de transporte automotor de pasajeros mediante taxis y remises; alquiler de autos con chofer
60223,Servicio de transporte escolar,49213,Servicio de transporte escolar
60224,"Servicio de transporte automotor urbano de oferta libre de pasajeros excepto mediante taxis y remises, alquiler de autos con chofer y  transporte escolar",49214,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre; excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar"
60225,Servicio de transporte automotor interurbano de pasajeros ,49215,Servicio de transporte automotor interurbano regular de pasajeros; excepto el transporte internacional
60225,Servicio de transporte automotor interurbano de pasajeros ,49216,Servicio de transporte automotor interurbano no regular de pasajeros
60226,Servicio de transporte automotor de pasajeros para el turismo,49218,Servicio de transporte automotor turístico de pasajeros
60227,Servicio de transporte automotor internacional de pasajeros ,49219,Servicio de transporte automotor de pasajeros n.c.p.
60229,Servicio de transporte automotor de pasajeros n.c.p.,49217,Servicio de transporte automotor internacional de pasajeros
60311,Servicio de transporte por oleoductos,49311,Servicio de transporte por oleoductos
60312,Servicio de transporte por poliductos y fueloductos,49312,Servicio de transporte por poliductos y fueloductos
60320,Servicio de transporte por gasoductos,49320,Servicio de transporte por gasoductos
61110,Servicio de transporte marítimo de carga,50120,Servicio de transporte marítimo de carga
61120,Servicio de transporte marítimo de pasajeros,50110,Servicio de transporte marítimo de pasajeros
61210,Servicio de transporte fluvial de cargas,50220,Servicio de transporte fluvial y lacustre de cargas
61220,Servicio de transporte fluvial de pasajeros,50210,Servicio de transporte fluvial y lacustre de pasajeros
62100,Servicio de transporte aéreo de cargas,51200,Servicio de transporte aéreo de cargas
62200,Servicio de transporte aéreo de pasajeros,51100,Servicio de transporte aéreo de pasajeros
63101,Servicios de manipulación de carga en el ámbito terrestre,52101,Servicios de manipulación de cargas en el ámbito terrestre
63102,Servicios de manipulación de carga en el ámbito portuario,52102,Servicios de manipulación de cargas en el ámbito portuario
63103,Servicios de manipulación de carga en el ámbito aéreo,52103,Servicios de manipulación de cargas en el ámbito aéreo
63201,Servicios de almacenamiento y depósito en silos,52201,Servicios de almacenamiento y depósito en silos
63202,Servicios de almacenamiento y depósito en cámaras frigoríficas,52202,Servicios de almacenamiento y depósito en cámaras frigoríficas
63209,Servicios de almacenamiento y depósito n.c.p.,52209,Servicios de almacenamiento y depósito n.c.p.
63311,Servicios explotación de infraestructura; peajes y otros derechos,52411,"Servicios de explotación de infraestructura, peajes y otros derechos"
63312,Servicios  prestados por playas de estacionamiento y garajes,52412,Servicios  de playas de estacionamiento y garajes
63313,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas y automotores de uso particular",52419,Servicios complementarios para el transporte terrestre n.c.p.
63318,Servicios de boletería (para unidades auxiliares),52419,Servicios complementarios para el transporte terrestre n.c.p.
63318,Servicios de boletería (para unidades auxiliares),52413,Servicios de estaciones terminales de ómnibus y ferroviarias
63319,Servicios complementarios para el transporte terrestre n.c.p.,52419,Servicios complementarios para el transporte terrestre n.c.p.
63321,Servicios de explotación de infraestructura; derechos de puerto,52421,Servicios de explotación de infraestructura; derechos de puerto
63322,Servicios de guarderías náuticas,52422,Servicios de guarderías náuticas
63323,Servicios para la navegación,52423,Servicios para la navegación
63324,Mantenimiento y reparación de lanchas y embarcaciones deportivas,30120,Construcción y reparación de embarcaciones de recreo y deporte
63329,Servicios complementarios para el transporte por agua n.c.p.,52429,Servicios complementarios para el transporte por vía acuática n.c.p.
63331,"Servicios de hangares, estacionamiento y remolque de aeronaves",52432,Servicios de hangares y estacionamiento de aeronaves
63331,"Servicios de hangares, estacionamiento y remolque de aeronaves",52433,Servicios para la aeronavegación
63332,Servicios para la aeronavegación,52433,Servicios para la aeronavegación
63332,Servicios para la aeronavegación,52431,"Servicios de explotación de infraestructura, derechos de aeropuertos"
63339,Servicios complementarios para el transporte aéreo n.c.p.,52439,Servicios complementarios para el transporte aéreo n.c.p.
63410,Servicios mayoristas de agencias de viajes,79120,Servicios mayoristas de agencias de viajes
63420,Servicios minoristas de agencias de viajes,79110,Servicios minoristas de agencias de viajes
63430,Servicios complementarios de apoyo turístico,79190,Servicios complementarios de apoyo turístico
63501,Servicios de gestión aduanera para el transporte de mercaderías,52301,Servicios de gestión aduanera para el transporte de mercaderías
63502,Servicios de agencias marítimas para el transporte de mercaderías,52302,Servicios de agencias marítimas para el transporte de mercaderías
63509,Servicios de gestión y logística para el transporte de mercaderías n.c p.,52303,Servicios de operadores logísticos
63509,Servicios de gestión y logística para el transporte de mercaderías n.c p.,52309,Servicios de gestión y logística para el transporte de mercaderías n.c p.
64101,Servicio de correo postal,53001,Servicio de correo postal
64109,Otros servicios de correo n.c.p.,53009,Servicio de mensajerías
64210,Servicios de transmisión de radio,60100,Emisión y retransmisión de radio
64221,Servicios de transmisión de televisión abierta,60210,Emisión y retransmisión de televisión abierta
64229,Servicios de transmisión de televisión n.c.p.,60220,Operadores de televisión por suscripción
64229,Servicios de transmisión de televisión n.c.p.,60231,Emisión de señales de televisión por suscripción
64311,Servicios de locutorios,61101,Servicios de locutorios
64319,"Servicios de telefonía fija, excepto locutorios",61109,"Servicios de telefonía fija, excepto locutorios"
64320,Servicios de telefonía móvil,61200,Servicios de telefonía móvil
64330,"Servicios de telecomunicaciones vía satélite, excepto servicios de transmisión de televisión",61300,"Servicios de telecomunicaciones vía satélite, excepto transmisión de televisión"
64390,Servicios de telecomunicaciones n.c.p.,61900,Servicios de telecomunicaciones n.c.p.
64401,Servicios de proveedores de internet,61401,Servicios de proveedores de acceso a internet
64409,Servicios de internet n.c.p.,61409,Servicios de telecomunicación vía internet n.c.p.
65110,Servicios de la banca central,64110,Servicios de la banca central
65211,Servicios de la banca mayorista,64191,Servicios de la banca mayorista
65211,Servicios de la banca mayorista,64910,Arrendamiento financiero
65212,Servicios de la banca de inversión,64192,Servicios de la banca de inversión
65212,Servicios de la banca de inversión,64910,Arrendamiento financiero
65213,Servicios de la banca minorista,64193,Servicios de la banca minorista
65213,Servicios de la banca minorista,64910,Arrendamiento financiero
65220,Servicios de las entidades financieras no bancarias,64194,Servicios de las entidades financieras no bancarias
65220,Servicios de las entidades financieras no bancarias,64910,Arrendamiento financiero
65981,Actividades de crédito para financiar otras actividades económicas ,64921,Actividades de crédito para financiar otras actividades económicas 
65989,Servicios de crédito n.c.p.,64929,Servicios de crédito n.c.p.
65989,Servicios de crédito n.c.p.,64999,Servicios de financiación y actividades financieras n.c.p.
65991,"Servicios de agentes de mercado abierto ""puros""",64991,"Servicios de agentes de mercado abierto ""puros"""
65992,Servicios de entidades de tarjeta de compra y/o crédito,64922,Servicios de entidades de tarjeta de compra y/o crédito
65999,Servicios de financiación y actividades financieras n.c.p.,64200,Servicios de sociedades de carteras
65999,Servicios de financiación y actividades financieras n.c.p.,64300,Fondos y sociedades de inversión y entidades financieras similares
65999,Servicios de financiación y actividades financieras n.c.p.,64999,Servicios de financiación y actividades financieras n.c.p.
65999,Servicios de financiación y actividades financieras n.c.p.,66199,Servicios auxiliares a la intermediación financiera n.c.p.
65999,Servicios de financiación y actividades financieras n.c.p.,77400,Arrendamiento y gestión de bienes intangibles no financieros
66111,Servicios de seguros de salud,65111,Servicios de seguros de salud
66112,Servicios de seguros de vida,65112,Servicios de seguros de vida
66113,Servicio de seguros a las personas excepto los de salud y de vida,65112,Servicios de seguros de vida
66113,Servicio de seguros a las personas excepto los de salud y de vida,65113,"Servicios de seguros personales, excepto los de salud y de vida"
66114,Servicios de cajas de previsión social y previsional pertenecientes a distintos tipos de gremios,65132,Servicios de cajas de previsión social pertenecientes a asociaciones profesionales
66121,Servicios de aseguradoras de riesgo de trabajo (ART),65121,Servicios de aseguradoras de riesgo de trabajo (ART)
66122,Servicios de seguros patrimoniales excepto los de las aseguradoras de riesgo de trabajo,65122,"Servicios de seguros patrimoniales, excepto las aseguradoras de trabajo (ART)"
66130,Reaseguros,65200,Reaseguros
66200,Administración de fondos de jubilaciones y pensiones (AFJP),65300,"Administración de fondos de pensiones, excepto la seguridad social obligatoria"
66200,Administración de fondos de jubilaciones y pensiones (AFJP),66300,Servicios de gestión de fondos a cambio de una retribución o por contrata
67111,Servicios de mercados y cajas de valores,66111,Servicios de mercados y cajas de valores
67112,Servicios de mercados a término,66112,Servicios de mercados a término
67113,Servicios de bolsas de Comercio,66113,Servicios de bolsas de Comercio
67120,Servicios bursátiles de mediación o por cuenta de terceros,66191,Servicios bursátiles de mediación o por cuenta de terceros
67191,Servicios de casas y agencias de cambio,66192,Servicios de casas y agencias de cambio
67192,Servicios de sociedades calificadoras de riesgos,66193,Servicios de sociedades calificadoras de riesgos financieros
67199,"Servicios auxiliares a la intermediación financiera n.c.p., excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones",66199,Servicios auxiliares a la intermediación financiera n.c.p.
67199,"Servicios auxiliares a la intermediación financiera n.c.p., excepto a los servicios de seguros y de administración de fondos de jubilaciones y pensiones",66300,Servicios de gestión de fondos a cambio de una retribución o por contrata
67211,Servicios de productores y asesores de seguros,66202,Servicios de productores y asesores de seguros
67219,Servicios auxiliares a los servicios de seguros n.c.p,66201,Servicios de evaluación de riesgos y daños
67219,Servicios auxiliares a los servicios de seguros n.c.p,66209,Servicios auxiliares a los servicios de seguros n.c.p.
